Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
FFEAB8BF,Generative AI,2021,Germany,Berlin,Seed,3.36,34.87,1.99,0.41,6.6,22,0,22,Tier 2 (Mid-size VC),High,IPO
DEAC23ED,ClimateTech,2019,USA,Boston,Series A,4.6,58.23,3.5,0.41,9.0,30,0,30,Corporate VC (e.g. Google Ventures),Low,Closed
01162E60,ClimateTech,2020,USA,San Francisco,Series C+,71.08,749.66,27.71,4.87,14.3,255,68,187,Tier 3 (Angel/Seed),None,Independent
4B1588A3,HealthTech,2019,USA,Miami,Series B,74.73,339.4,11.89,5.81,12.6,301,0,301,Corporate VC (e.g. Google Ventures),High,Independent
DFEC5994,Cybersecurity,2019,USA,New York,Series A,4.39,49.35,1.77,0.33,10.2,18,8,10,Tier 2 (Mid-size VC),High,Independent
C44AF973,Generative AI,2024,India,Mumbai,Series B,0.0,40.75,1.87,0.3,0.0,27,0,27,Bootstrapped,High,Closed
42D313C8,Generative AI,2016,USA,San Francisco,Series B,18.96,63.67,3.05,0.98,17.6,79,0,79,Tier 3 (Angel/Seed),Low,Independent
4385020E,FinTech,2023,USA,Seattle,Series A,21.41,102.31,6.06,1.18,16.7,67,0,67,Corporate VC (e.g. Google Ventures),High,Independent
8E77C25D,Web3/Crypto,2017,USA,Boston,Series A,27.16,247.02,16.14,1.63,15.7,124,80,44,Tier 3 (Angel/Seed),Low,Closed
0469F2AF,Cybersecurity,2023,UK,Cambridge,Seed,0.21,20.21,2.28,0.25,0.6,15,0,15,Tier 2 (Mid-size VC),Medium,Closed
93EE011E,ClimateTech,2021,USA,Seattle,Series B,13.11,149.98,8.14,0.76,15.2,56,0,56,Corporate VC (e.g. Google Ventures),High,Independent
05C24A57,Generative AI,2014,USA,Seattle,Seed,1.85,30.83,1.12,0.4,3.7,31,0,31,Corporate VC (e.g. Google Ventures),High,Independent
CF9DD157,Generative AI,2021,UK,Oxford,Series B,31.82,193.95,14.55,3.45,9.0,191,95,96,Tier 3 (Angel/Seed),None,Independent
28FF3BAE,Web3/Crypto,2020,USA,Miami,Seed,1.47,11.42,0.73,0.31,3.6,22,13,9,Tier 2 (Mid-size VC),High,Acquired (Fire Sale)
8D3A71D8,Generative AI,2020,China,Hangzhou,Series A,9.73,95.87,9.74,0.91,9.6,58,0,58,Corporate VC (e.g. Google Ventures),Medium,IPO
936EDBAA,EdTech,2019,USA,Miami,Series B,9.4,98.05,10.35,0.58,13.8,49,13,36,Tier 3 (Angel/Seed),Medium,Independent
CF548E56,Generative AI,2023,China,Hangzhou,Post-IPO,376.2,2434.51,105.96,15.15,24.7,823,0,823,Tier 3 (Angel/Seed),Medium,Independent
77EE3428,EdTech,2020,USA,San Francisco,Series B,10.85,81.35,13.71,0.65,14.5,44,8,36,Tier 3 (Angel/Seed),Low,Acquired
49BC4134,Cybersecurity,2021,Japan,Tokyo,Seed,2.77,28.33,2.73,0.4,5.5,24,0,24,Corporate VC (e.g. Google Ventures),Low,Closed
BB529F70,HealthTech,2018,Canada,Toronto,Series A,24.83,147.41,7.01,1.83,12.9,170,0,170,Tier 2 (Mid-size VC),High,Independent
E09DC963,HealthTech,2020,USA,Miami,Series B,10.49,81.82,2.96,0.9,10.5,49,0,49,Tier 3 (Angel/Seed),High,Independent
EEF8CDCB,Cybersecurity,2020,USA,Boston,Series C+,34.14,219.83,17.55,2.89,11.4,190,94,96,Corporate VC (e.g. Google Ventures),High,Independent
8AB7450F,ClimateTech,2016,USA,New York,Series A,2.83,27.72,1.32,0.61,4.0,39,0,39,Corporate VC (e.g. Google Ventures),None,Independent
3BB179FA,FinTech,2020,USA,Austin,Seed,1.07,16.3,1.14,0.19,3.7,15,7,8,Tier 2 (Mid-size VC),High,Independent
68957D82,SpaceTech,2024,Canada,Vancouver,Seed,9.01,74.07,2.93,0.83,9.7,49,0,49,Tier 2 (Mid-size VC),Medium,Independent
F7CF1014,Autonomous Vehicles,2018,USA,San Francisco,Series A,9.4,98.28,3.53,0.26,26.1,20,0,20,Corporate VC (e.g. Google Ventures),None,Independent
B71E2FAB,ClimateTech,2015,USA,Seattle,Seed,2.14,34.37,1.83,0.47,3.8,43,14,29,Corporate VC (e.g. Google Ventures),Low,Independent
C611D413,ClimateTech,2020,USA,Austin,Series C+,22.24,269.56,21.27,1.62,12.9,113,23,90,Tier 3 (Angel/Seed),Medium,Acquired
DBDD7636,Web3/Crypto,2018,USA,Boston,Series C+,152.01,958.03,142.61,11.48,13.1,599,349,250,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
332FFA2D,FinTech,2022,USA,Austin,Series A,3.58,49.88,2.2,0.33,8.3,18,9,9,Tier 2 (Mid-size VC),Medium,Independent
7283B7A7,ClimateTech,2016,Singapore,Singapore,Series B,0.0,41.05,3.73,0.38,0.0,31,17,14,Bootstrapped,None,Closed
7D31DC80,EdTech,2025,Singapore,Singapore,Series A,1.38,13.25,1.1,0.73,1.7,41,0,41,Tier 2 (Mid-size VC),Medium,Independent
996231DB,Web3/Crypto,2020,Germany,Berlin,Series B,51.44,587.95,28.23,1.07,44.0,89,54,35,Tier 3 (Angel/Seed),High,Closed
020895D0,ClimateTech,2021,India,Hyderabad,Seed,0.0,2.25,0.24,0.34,0.0,30,12,18,Bootstrapped,Medium,Independent
36CA7081,HealthTech,2021,Germany,Berlin,Pre-IPO,131.11,542.23,45.69,3.41,37.4,275,112,163,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
C2363438,Web3/Crypto,2017,USA,San Francisco,Pre-IPO,27.59,125.18,13.99,1.47,17.6,94,49,45,Tier 3 (Angel/Seed),None,Closed
CF10419F,FinTech,2020,USA,Boston,Series A,5.94,59.39,5.96,0.8,6.6,44,0,44,Tier 2 (Mid-size VC),Medium,Acquired
59BF1A3C,Cybersecurity,2017,USA,Miami,Seed,0.0,33.92,2.22,0.09,0.0,6,0,6,Bootstrapped,Low,Independent
9CBA1BF6,ClimateTech,2020,USA,New York,Seed,0.48,10.5,1.43,0.82,0.5,46,17,29,Tier 2 (Mid-size VC),Medium,Independent
5E9CA670,Robotics,2021,China,Beijing,Series A,18.37,79.18,3.53,0.77,21.1,68,0,68,Tier 3 (Angel/Seed),Medium,Independent
8CAD63D9,Web3/Crypto,2021,Canada,Toronto,Seed,8.14,42.27,1.5,0.95,7.8,49,42,7,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired (Fire Sale)
BD6E7AE0,Cybersecurity,2012,UK,Oxford,Series A,7.4,80.17,2.73,0.63,10.1,40,19,21,Tier 3 (Angel/Seed),Low,Acquired
707C2551,SpaceTech,2022,China,Shenzhen,Series A,25.02,124.74,5.18,1.58,14.9,90,39,51,Corporate VC (e.g. Google Ventures),High,Independent
D4B57BA7,Web3/Crypto,2022,USA,Boston,Series A,13.14,81.34,2.97,0.54,20.5,33,0,33,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
D4CE87F5,HealthTech,2020,Japan,Kyoto,Series A,9.28,57.25,7.78,0.53,14.7,51,0,51,Corporate VC (e.g. Google Ventures),Low,Independent
8FB3FA37,Web3/Crypto,2014,China,Beijing,Series B,43.34,217.0,8.7,1.82,22.6,130,59,71,Tier 3 (Angel/Seed),Medium,Closed
53D8123B,Cybersecurity,2022,China,Shenzhen,Series A,42.03,328.72,11.06,2.92,13.9,149,54,95,Corporate VC (e.g. Google Ventures),Low,Acquired
F09DA7B6,EdTech,2022,Canada,Montreal,Series B,16.35,176.93,12.2,0.79,18.4,71,0,71,Tier 3 (Angel/Seed),High,Independent
16C176DB,HealthTech,2023,USA,Austin,Series C+,59.87,646.85,38.92,1.39,40.2,82,0,82,Tier 3 (Angel/Seed),Low,Independent
072A3703,Robotics,2021,China,Shanghai,Post-IPO,768.04,6104.14,210.99,39.6,19.3,2975,0,2975,Tier 2 (Mid-size VC),High,Acquired
A1DAB0BC,Generative AI,2015,USA,Boston,Seed,5.87,35.31,1.27,0.34,13.3,18,0,18,Tier 3 (Angel/Seed),Low,Independent
556F6740,Web3/Crypto,2013,France,Lyon,Seed,1.15,32.45,3.25,0.15,4.6,8,6,2,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
8976988D,EdTech,2016,Israel,Jerusalem,Series C+,383.93,3287.4,187.29,27.83,13.7,1440,454,986,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
7C8A68A6,Generative AI,2021,USA,Boston,Pre-IPO,966.21,8733.19,397.78,44.84,21.5,2660,0,2660,Tier 2 (Mid-size VC),High,Independent
CA854683,HealthTech,2016,USA,New York,Seed,0.56,11.61,1.49,0.33,1.3,31,0,31,Tier 3 (Angel/Seed),High,Independent
558F4C80,Generative AI,2021,USA,Miami,Series B,39.96,291.67,10.36,1.51,24.8,148,0,148,Corporate VC (e.g. Google Ventures),High,Independent
499458AA,Generative AI,2018,India,Bengaluru,Seed,1.11,13.61,0.89,0.72,1.4,38,0,38,Tier 3 (Angel/Seed),None,Independent
D046C323,Generative AI,2023,USA,Boston,Series A,6.31,41.58,1.67,0.44,11.7,25,0,25,Tier 2 (Mid-size VC),Medium,IPO
7903B8EF,Autonomous Vehicles,2016,China,Shenzhen,Series B,16.1,108.08,3.61,1.42,10.6,77,28,49,Tier 3 (Angel/Seed),Medium,Independent
C98D427C,Generative AI,2018,USA,Miami,Seed,9.33,92.66,6.21,0.67,12.1,47,0,47,Corporate VC (e.g. Google Ventures),High,Independent
7C7C0C48,EdTech,2019,Singapore,Singapore,Seed,0.0,46.29,3.07,0.6,0.0,45,0,45,Bootstrapped,None,Acquired
7DC17D08,Web3/Crypto,2013,USA,Seattle,Series B,25.73,157.55,5.94,1.11,21.3,101,62,39,Tier 2 (Mid-size VC),None,Closed
26D9020A,Robotics,2018,USA,New York,Series B,27.1,205.64,7.78,1.84,14.0,164,28,136,Tier 3 (Angel/Seed),High,Independent
41BAB395,Web3/Crypto,2021,USA,Miami,Seed,2.69,34.37,1.71,0.52,4.3,29,27,2,Tier 3 (Angel/Seed),High,Closed
C838C80F,Generative AI,2016,USA,San Francisco,Seed,7.91,53.49,3.64,0.58,11.6,44,0,44,Corporate VC (e.g. Google Ventures),Medium,Acquired
A2EA6FE5,FinTech,2022,Canada,Montreal,Seed,0.49,12.99,0.61,0.2,1.6,13,0,13,Tier 3 (Angel/Seed),None,Closed
320473DA,Cybersecurity,2020,France,Lyon,Series C+,13.67,63.25,5.93,0.49,23.2,33,0,33,Tier 2 (Mid-size VC),High,Acquired
2624094E,Robotics,2020,UK,Cambridge,Series A,0.78,21.42,1.57,0.21,2.5,11,0,11,Tier 2 (Mid-size VC),High,Acquired
30124D66,Web3/Crypto,2019,Canada,Toronto,Seed,1.49,21.27,1.82,0.22,4.7,13,9,4,Tier 2 (Mid-size VC),Low,Closed
3207F5D3,Generative AI,2018,Canada,Montreal,Seed,4.66,68.91,3.11,0.62,6.5,33,0,33,Corporate VC (e.g. Google Ventures),High,Acquired
5661BF3D,Cybersecurity,2020,UK,London,Seed,4.43,57.73,2.2,0.47,7.8,24,0,24,Tier 2 (Mid-size VC),Medium,Acquired
AF03C5BC,Robotics,2019,USA,Seattle,Series B,7.34,86.49,17.16,0.86,7.6,56,0,56,Tier 3 (Angel/Seed),None,Acquired
CD20B0A4,SpaceTech,2019,Germany,Munich,Series B,44.39,370.96,44.48,5.13,8.5,342,164,178,Tier 3 (Angel/Seed),Low,Acquired
D1B171E7,Generative AI,2025,USA,Austin,Series B,161.56,983.99,45.01,3.34,47.0,303,0,303,Tier 2 (Mid-size VC),High,Independent
F8CF1EEF,Robotics,2020,USA,Seattle,Seed,0.68,20.25,0.81,0.19,2.3,17,0,17,Tier 2 (Mid-size VC),Low,Independent
3CA238B2,Cybersecurity,2020,USA,Austin,Pre-IPO,552.61,2759.54,120.78,27.5,20.0,2090,0,2090,Corporate VC (e.g. Google Ventures),High,Independent
3A0F44C4,HealthTech,2019,USA,New York,Pre-IPO,186.95,1687.94,165.49,6.87,26.8,534,59,475,Tier 3 (Angel/Seed),High,Independent
415A5E8E,EdTech,2020,Germany,Berlin,Seed,0.7,16.45,0.83,0.62,1.0,33,0,33,Corporate VC (e.g. Google Ventures),Low,Acquired
E3742A1C,HealthTech,2019,USA,San Francisco,Series A,23.59,183.72,11.53,2.72,8.4,180,0,180,"Tier 1 (e.g. Sequoia, a16z)",High,IPO
909260E5,Generative AI,2020,India,Hyderabad,Seed,4.81,55.22,2.22,0.62,6.7,44,0,44,Corporate VC (e.g. Google Ventures),Medium,Independent
E2774174,HealthTech,2019,USA,Seattle,Seed,2.4,33.87,4.26,0.72,2.9,38,0,38,Tier 2 (Mid-size VC),High,Independent
97172F5C,ClimateTech,2020,UK,Cambridge,Series A,0.0,34.14,1.5,0.73,0.0,42,18,24,Bootstrapped,None,Independent
7D1DC50F,Generative AI,2020,China,Beijing,Post-IPO,2754.24,12602.01,584.18,98.24,28.0,9791,0,9791,Tier 3 (Angel/Seed),Medium,Independent
933CDA9A,Robotics,2024,USA,Seattle,Series C+,52.55,492.71,28.0,2.36,21.4,144,0,144,Tier 2 (Mid-size VC),High,Independent
9098DC07,Generative AI,2020,USA,San Francisco,Series A,10.6,119.24,6.31,0.77,12.2,48,0,48,Tier 2 (Mid-size VC),Low,Independent
E8778E5D,Generative AI,2021,Israel,Jerusalem,Pre-IPO,700.86,4632.52,218.1,25.89,27.0,1448,0,1448,Tier 2 (Mid-size VC),Medium,Independent
E8621F7D,FinTech,2019,USA,Austin,Seed,1.14,23.02,1.4,0.66,1.5,48,17,31,Tier 3 (Angel/Seed),Medium,Acquired
969EEEFF,Robotics,2020,USA,San Francisco,Seed,0.93,12.26,1.23,0.46,1.7,27,0,27,Tier 2 (Mid-size VC),High,Independent
925A83F8,SpaceTech,2021,USA,Austin,Seed,0.0,3.4,0.48,0.2,0.0,10,0,10,Bootstrapped,Low,Independent
E08D04D2,HealthTech,2017,India,Delhi NCR,Pre-IPO,59.09,393.37,14.27,2.88,19.8,247,0,247,Corporate VC (e.g. Google Ventures),Medium,Independent
D1DC67B4,Robotics,2013,USA,Seattle,Series B,19.26,121.38,7.74,1.02,17.2,53,0,53,Tier 2 (Mid-size VC),Medium,Closed
FFEC4373,Generative AI,2020,Germany,Berlin,Seed,12.06,155.1,24.61,0.56,18.3,51,0,51,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
E10315C6,HealthTech,2019,USA,Miami,Seed,0.0,31.5,1.42,0.36,0.0,19,9,10,Bootstrapped,Low,IPO
C45BEF4B,HealthTech,2023,Germany,Berlin,Series B,26.25,110.01,11.09,1.19,20.3,67,0,67,Tier 2 (Mid-size VC),Low,Independent
2A20C36C,Generative AI,2022,China,Hangzhou,Series B,107.49,400.46,14.58,6.68,15.9,444,154,290,Tier 2 (Mid-size VC),High,Independent
9274E23C,Robotics,2013,USA,Miami,Series A,9.57,66.88,2.51,0.56,14.5,42,0,42,Tier 2 (Mid-size VC),High,Independent
8D0A5D4A,HealthTech,2017,Singapore,Singapore,Series B,294.48,1323.45,47.78,23.05,12.7,1733,852,881,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
EC06262F,Autonomous Vehicles,2018,Singapore,Singapore,Pre-IPO,375.94,3340.82,139.77,13.56,27.5,710,0,710,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
EEDE9DE4,Autonomous Vehicles,2021,UK,Cambridge,Seed,1.84,28.25,1.19,0.73,2.2,50,19,31,Corporate VC (e.g. Google Ventures),Medium,Independent
877E6568,Robotics,2021,China,Hangzhou,Series B,6.32,44.15,7.59,0.41,12.4,38,10,28,Tier 3 (Angel/Seed),High,Independent
9051C4BA,EdTech,2019,India,Hyderabad,Series A,7.3,73.65,8.02,0.54,11.4,39,18,21,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
C6A3F8E3,Generative AI,2014,UK,Cambridge,Pre-IPO,157.19,1291.65,104.51,6.65,23.3,339,0,339,"Tier 1 (e.g. Sequoia, a16z)",High,Acquired
5F451567,FinTech,2023,USA,San Francisco,Series A,4.88,21.22,0.98,0.57,7.3,55,0,55,Tier 3 (Angel/Seed),Medium,Independent
F6772C1A,Cybersecurity,2020,China,Shenzhen,Series C+,97.9,561.49,35.07,4.23,22.6,250,0,250,Tier 3 (Angel/Seed),High,Independent
EA142616,Generative AI,2021,China,Hangzhou,Seed,1.47,20.43,2.2,0.33,3.4,31,0,31,Tier 3 (Angel/Seed),Medium,Closed
62750594,Cybersecurity,2020,India,Bengaluru,Series C+,44.57,421.06,14.9,2.83,15.2,230,0,230,Tier 3 (Angel/Seed),Medium,Independent
8CE6BC9F,HealthTech,2020,UK,Cambridge,Seed,1.49,17.05,0.78,0.86,1.6,43,0,43,Corporate VC (e.g. Google Ventures),High,Independent
F53F9DCC,Robotics,2019,USA,New York,Series A,4.62,40.31,1.69,0.57,6.9,50,0,50,Tier 2 (Mid-size VC),High,Independent
F50DB596,Generative AI,2020,India,Delhi NCR,Series A,49.3,500.53,25.95,3.44,13.9,206,63,143,Tier 3 (Angel/Seed),High,Independent
7F72E168,Generative AI,2023,USA,New York,Seed,3.97,38.39,1.9,0.43,7.5,33,0,33,Corporate VC (e.g. Google Ventures),Medium,Independent
3ECCFFB5,Robotics,2020,USA,Seattle,Seed,5.36,72.43,7.94,1.05,4.7,60,15,45,Tier 3 (Angel/Seed),Medium,Acquired
7D68D219,Autonomous Vehicles,2016,UK,London,Series B,10.91,78.18,2.94,0.5,18.2,48,0,48,Tier 2 (Mid-size VC),Medium,Closed
486F32E2,Generative AI,2016,India,Hyderabad,Series B,43.19,300.38,10.48,1.87,21.9,170,0,170,Tier 3 (Angel/Seed),Medium,Independent
68E4C610,Generative AI,2021,India,Hyderabad,Seed,2.43,21.84,0.74,0.09,12.8,9,0,9,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
A1C9DF30,Web3/Crypto,2018,UK,London,Seed,2.93,38.41,4.92,0.41,5.7,23,15,8,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
8DFA656C,FinTech,2020,China,Hangzhou,Series A,6.88,83.43,8.44,0.64,9.3,39,0,39,Tier 2 (Mid-size VC),None,Closed
381D3D13,ClimateTech,2015,Japan,Kyoto,Seed,2.21,28.35,1.98,0.15,8.8,11,0,11,Corporate VC (e.g. Google Ventures),Low,Closed
45DF11BA,Cybersecurity,2016,USA,New York,Series B,121.36,534.0,20.07,6.05,19.7,396,0,396,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
35B8A619,FinTech,2021,Japan,Tokyo,Seed,2.12,15.39,0.91,0.41,4.2,21,0,21,Tier 3 (Angel/Seed),High,Acquired
9B789E94,Generative AI,2020,China,Shenzhen,Series B,57.89,271.77,14.38,3.59,15.7,185,0,185,Tier 2 (Mid-size VC),Medium,Independent
CBC32245,Generative AI,2021,Japan,Kyoto,Series B,87.26,329.32,20.37,4.02,21.2,297,0,297,Corporate VC (e.g. Google Ventures),High,Closed
876F85A0,Generative AI,2021,Canada,Vancouver,Series C+,185.51,980.37,189.62,7.06,25.9,452,0,452,Tier 3 (Angel/Seed),Medium,Independent
1289A8CB,Generative AI,2020,India,Hyderabad,Series A,32.02,335.43,32.14,2.07,14.8,130,0,130,Corporate VC (e.g. Google Ventures),High,Independent
8847B4B6,FinTech,2017,China,Hangzhou,Series A,5.13,47.25,1.84,0.78,5.8,47,0,47,Corporate VC (e.g. Google Ventures),Medium,Independent
B4096EEF,HealthTech,2021,USA,Seattle,Seed,0.83,20.36,0.99,0.46,1.5,35,12,23,Tier 3 (Angel/Seed),Medium,Independent
FD7F091F,Web3/Crypto,2022,USA,Boston,Series A,13.99,97.84,13.92,0.78,15.9,56,32,24,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
0D904C04,Generative AI,2019,USA,Miami,Seed,5.82,79.41,3.07,0.6,8.3,30,0,30,Tier 3 (Angel/Seed),High,Closed
28C9EDA5,ClimateTech,2021,Japan,Tokyo,Series C+,54.35,274.92,13.93,3.99,13.3,220,66,154,Corporate VC (e.g. Google Ventures),High,Closed
D5289B5C,Generative AI,2018,China,Hangzhou,Seed,6.7,56.62,6.74,0.61,9.4,51,0,51,Tier 3 (Angel/Seed),Medium,IPO
DEA14BEB,FinTech,2021,USA,Miami,Series A,27.62,330.67,40.01,2.65,10.0,146,0,146,Tier 2 (Mid-size VC),High,Acquired
4547D153,Robotics,2017,USA,San Francisco,Pre-IPO,79.85,904.39,51.51,3.43,22.6,247,0,247,Tier 3 (Angel/Seed),High,Closed
01402043,ClimateTech,2015,India,Delhi NCR,Series A,0.87,16.99,2.82,0.51,1.4,27,0,27,Tier 3 (Angel/Seed),High,Independent
2B3E8E03,Web3/Crypto,2019,USA,New York,Series A,14.39,107.65,7.05,0.29,36.9,23,13,10,Corporate VC (e.g. Google Ventures),Medium,Closed
EEB011F4,EdTech,2018,USA,Miami,Seed,1.25,25.32,3.87,0.92,1.2,52,0,52,Tier 3 (Angel/Seed),Low,Independent
F7E15429,ClimateTech,2016,Israel,Jerusalem,Series C+,22.99,179.09,16.51,2.15,10.2,158,68,90,Corporate VC (e.g. Google Ventures),None,Closed
9E81B524,Robotics,2021,Canada,Toronto,Series C+,58.44,226.96,11.5,2.89,19.5,250,48,202,Tier 2 (Mid-size VC),High,Independent
6744FF6A,SpaceTech,2021,China,Hangzhou,Seed,2.5,40.26,3.94,0.64,3.4,45,22,23,Tier 2 (Mid-size VC),High,Acquired
877277CA,SpaceTech,2019,UK,Cambridge,Series A,36.07,383.12,43.77,3.41,10.3,185,0,185,Tier 3 (Angel/Seed),High,Closed
97E6185F,HealthTech,2020,Canada,Vancouver,Seed,2.42,20.16,0.9,0.49,4.1,26,0,26,Tier 3 (Angel/Seed),High,Closed
2D06A664,ClimateTech,2014,USA,Austin,Series A,2.83,28.86,1.52,0.44,5.2,28,0,28,Tier 2 (Mid-size VC),Low,Acquired
7151341D,Web3/Crypto,2019,USA,Seattle,Series A,32.95,242.5,9.08,2.05,15.3,133,84,49,Tier 2 (Mid-size VC),Low,Closed
6B0B2C41,FinTech,2022,USA,Miami,Series A,5.84,63.32,8.03,0.33,13.6,20,0,20,Tier 3 (Angel/Seed),Medium,Independent
954BFE70,Generative AI,2020,India,Hyderabad,Series A,21.43,203.11,7.9,1.39,14.4,130,0,130,Tier 3 (Angel/Seed),Low,Independent
1F2A5D7C,Generative AI,2023,USA,New York,Series C+,82.74,626.04,28.49,2.0,39.4,198,0,198,Tier 3 (Angel/Seed),High,Independent
6D4E0238,Generative AI,2019,USA,San Francisco,Seed,4.15,22.14,1.86,0.71,5.1,37,0,37,Corporate VC (e.g. Google Ventures),High,Independent
5976BF73,Generative AI,2015,USA,Seattle,Series A,11.8,93.08,4.69,1.22,8.9,71,0,71,Tier 2 (Mid-size VC),High,Independent
B2069348,Robotics,2019,USA,New York,Series C+,34.94,379.54,12.69,1.55,21.2,142,36,106,Tier 2 (Mid-size VC),High,Independent
692A874D,Cybersecurity,2014,China,Shanghai,Series C+,23.8,288.48,29.94,2.1,10.8,108,0,108,Corporate VC (e.g. Google Ventures),High,Acquired
6C6DE1B8,FinTech,2021,Germany,Munich,Seed,4.1,20.73,3.7,0.33,9.5,18,11,7,Tier 3 (Angel/Seed),High,Closed
142C6B32,Generative AI,2015,Canada,Montreal,Series B,180.21,1951.63,317.95,10.74,16.6,752,0,752,Tier 3 (Angel/Seed),Medium,Independent
CF32C1FC,Generative AI,2019,China,Beijing,Seed,3.39,33.24,2.07,0.32,8.1,29,0,29,Tier 3 (Angel/Seed),Medium,Independent
DEB1216A,FinTech,2019,China,Hangzhou,Seed,1.26,27.33,1.32,0.25,3.6,23,0,23,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
19701494,Generative AI,2013,UK,Cambridge,Seed,1.08,26.1,3.3,0.52,1.7,34,0,34,Tier 2 (Mid-size VC),Medium,Independent
72C07848,SpaceTech,2025,China,Beijing,Post-IPO,1762.05,19386.03,687.59,35.2,49.9,2376,0,2376,Tier 2 (Mid-size VC),High,Independent
AD977D42,EdTech,2019,India,Bengaluru,Pre-IPO,146.42,788.25,57.67,5.19,27.7,347,0,347,Tier 3 (Angel/Seed),None,Independent
1469B1C8,Generative AI,2023,China,Hangzhou,Series A,0.0,13.55,0.47,0.57,0.0,46,0,46,Bootstrapped,Medium,Closed
1CE9AAB2,HealthTech,2020,France,Lyon,Series B,16.42,81.9,2.95,1.26,12.1,86,0,86,Tier 3 (Angel/Seed),Medium,Acquired
73F939D9,ClimateTech,2023,UK,Cambridge,Seed,1.32,16.28,0.69,0.75,1.6,44,25,19,Tier 3 (Angel/Seed),High,Closed
69950404,Web3/Crypto,2016,USA,Austin,Seed,1.04,21.12,1.03,0.27,2.8,22,19,3,Tier 2 (Mid-size VC),Low,Closed
C215CA4E,SpaceTech,2019,USA,Boston,Seed,4.58,55.12,3.8,0.39,9.3,34,23,11,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed
D1AF02A9,Robotics,2024,UK,Cambridge,Series B,30.38,153.59,17.48,0.97,28.4,95,0,95,Corporate VC (e.g. Google Ventures),High,Independent
73FB1BBA,Generative AI,2021,USA,Austin,Series C+,190.11,1218.38,93.67,5.26,35.5,384,159,225,Tier 3 (Angel/Seed),Low,Independent
36ABF136,Generative AI,2016,USA,Seattle,Series B,87.76,407.86,19.61,5.41,15.9,459,0,459,Tier 3 (Angel/Seed),Medium,Independent
18E80073,EdTech,2020,USA,New York,Seed,1.01,25.88,1.84,0.29,2.6,27,10,17,Tier 3 (Angel/Seed),High,Independent
90A6F5D1,SpaceTech,2021,Singapore,Singapore,Series A,0.0,12.05,0.45,0.44,0.0,26,0,26,Bootstrapped,High,Independent
96D8AF5A,HealthTech,2014,USA,Miami,Seed,0.33,23.33,1.53,0.94,0.3,50,16,34,Corporate VC (e.g. Google Ventures),Medium,Acquired
F7473063,Cybersecurity,2014,Germany,Munich,Seed,2.44,21.22,1.25,0.13,10.6,10,0,10,Tier 3 (Angel/Seed),Medium,Independent
EA24A393,HealthTech,2017,USA,Seattle,Seed,1.7,16.99,0.57,0.41,3.3,35,12,23,Corporate VC (e.g. Google Ventures),Medium,Independent
7C4050C7,Generative AI,2019,China,Beijing,Series A,14.23,169.49,10.88,1.15,11.4,58,0,58,Corporate VC (e.g. Google Ventures),None,Independent
42B27DBF,Web3/Crypto,2015,China,Shenzhen,Pre-IPO,245.63,1446.12,232.76,8.25,29.4,595,0,595,Tier 3 (Angel/Seed),Low,Independent
FAF1EC46,FinTech,2020,USA,Seattle,Series A,10.1,77.49,4.36,0.28,26.6,18,0,18,Tier 3 (Angel/Seed),High,Acquired
894AB67E,FinTech,2020,Germany,Berlin,Series C+,69.57,350.88,17.14,5.34,12.8,341,126,215,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
8992D9EB,Robotics,2014,Israel,Tel Aviv,Series A,9.07,69.45,3.61,0.45,16.5,26,0,26,Tier 3 (Angel/Seed),Medium,Independent
9AF506B9,Robotics,2020,Germany,Munich,Series B,70.26,325.91,34.36,5.24,13.2,291,0,291,Tier 3 (Angel/Seed),Low,Independent
0BEA4897,Generative AI,2016,USA,Seattle,Seed,2.64,29.8,4.51,0.72,3.2,39,12,27,Tier 3 (Angel/Seed),High,Closed
3C2F3639,Cybersecurity,2021,UK,Cambridge,Seed,1.26,15.0,2.38,0.28,3.3,15,5,10,Tier 2 (Mid-size VC),High,Independent
E50A951D,FinTech,2021,Singapore,Singapore,Series B,40.6,139.03,16.72,3.08,12.8,179,0,179,Tier 3 (Angel/Seed),Medium,Closed
